cluster_id,topic_name,description,keywords,n_items,examples,created_at,last_updated_at
1088,Size Quality Good,"Feedbacks about: ""size, good quality"", ""good size, quality"", ""nice size, purpose"".","size, quality, good, nice, purpose, okay",8651,"Easy to hang. Nice size. Not the prettiest shelf but serves the purpose. || To small for size 12... not good quality || Nice socks, they seem a little larger than the size posted- other than that good quality || These are just okay quality, but difficult to find this size so using them for now. Might be better for lighter weight f || Opens some can nicely, but not all. It depends on the size of the lip of the can--if too thick, it will not work. It is ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
820,Nut Star Big,"Feedbacks about: ""nut"", ""item, nut"", ""nut, star"".","nut, star, big, deal, question, nutcracker",13,So hard to open! Drives me nuts! || The nuts were delicious and I will order again!! || I found that around 20% of the nuts tasted somewhat rancid. || This item was sent with no nuts or bolts! They were supposed to be included. Bad! || Can't review because the nut for the back was missing making it unusable. Gave three stars because this is the fault of ,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1018,Book Interest,"Feedbacks about: ""book, interest"".","book, interest",13,I was stunned by this book held my interest throughout. The relationship between the two lead female characters was an u || This book kept your interest throughout. I would definitely recommend people read this book. || Sorry but this book did not really get or hold my interest. || I love this book but I wish that it was longer. I also loved that he had a interest in Ashlyn Ella the daughter of Cinde || The book kept my interest. Love the family trilogy. Able to keep up with the family members from one book to the next,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
211,Week Weeks,"Feedbacks about: ""week use"", ""weeks use"".","week, weeks",13,Works but fell apart after a week of use || After a week of use the seems started separating. || Broke after one week of use || Broke after week of use || It started staining and cracking within the first week of use!,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
271,Don Material,"Feedbacks about: ""don, material"".","don, material",13,"don't like the material || I don't like the material of the leather of the wallet and it seems like not original and low quality || I don't really like the material, I don't reach for them when I'm going to run! Will wear them just casually around the  || No. Don’t like the material. It looks fine from far, but looks cheap from close. || I don't like the material and because of this I don't like the ""fit""",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1084,Tripod Good Quality,"Feedbacks about: ""tripod"", ""good tripod"", ""tripod, quality product"".","tripod, good, quality, stand, okay, great",13,"Not a good tripod. Guess you,get what you pay for with this one. Dont recommend. || I love this tripod. I havent used it yet, but it looks like its a quality product. So the tripod comes with many attachm || Overall this is an okay product. You need to use two tripods/stands to support this slider to avoiding tilting when came || The tripod is very cheap and wobbly. I'm going to invest in a GOOD tripod this time. You get what you pay for. || securely mounts iphone on tripod. recommended",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
466,Packing Packed,"Feedbacks about: ""packing"", ""packed"".","packing, packed",13,"Somewhat thin for packing || Packing was horribly done || packing was absolute worst || Nice big grill on the go. A little heavy and bit more work to put together, but nice to have back packing. || Well packed and looks good.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
293,Dog Don,"Feedbacks about: ""dog, don"", ""don, dog"".","dog, don",13,"all it did for my dogs is nothing I will say don't buy it || It works . dogs next door don't keep me up any more 😄 . || Our dogs don't like to go out at night, so I got 2 of these lamps to sit on either side of their dog door. They give out || Seems to work dogs don't complain || My dogs don’t like these as much as the other dog bones we have bought",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
296,Great Exactly,"Feedbacks about: ""great product, exactly"".","great, exactly",13,"This gave me exactly what I wanted. No hulls...no spitting out kernels...just eating and enjoying that Carmel corn goodn || It is exactly what shows. Great product! || Exactly what I expected, great product and timely delivery! || Exactly what I was expecting!! Great product!! Thank You!! 👍👍👍👍👍 || Not sure if this is exactly what I need. Maybe I would like if the individual cubes could click in so that when travelin",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
594,Sweet Hard,"Feedbacks about: ""sweet"", ""sweet hard"".","sweet, hard",13,"Much too sweet had to return || Little too sweet for me || It’s kinda sweet, I was expecting it to be salty. || This is sickly sweet and smells funky! || It holds me in, but I do not sweet enough.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
485,Scratches Scratched,"Feedbacks about: ""scratches"", ""scratched"".","scratches, scratched",13,it scratches very easy. || Pretty but scratches very easily. || Scratches very easily || great but scratches easy || Back scratched very easily only had it a little over a month,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
849,Poor Quality Don,"Feedbacks about: ""poor quality, don"".","poor, quality, don",13,"very poor quality, I don't know if I can return this, it's a fake product...very disappointed || Complete garbage. It's so flimsy that I don't trust it to hold my guitars. And the seller will give you the 3rd degree w || Poor quality and don’t stick to brush || Do not buy these they don't last more than a month very poor quality || Don't waste your time it's just poor quality bluetooth like other cheap ones without any of the features listed! SCAM!",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
906,Ceiling Wall Opposite,"Feedbacks about: ""wall, ceiling"", ""item, ceiling"", ""ceiling, opposite wall"".","ceiling, wall, opposite, bracket, stud, package",12,"I thought it would work great for cleaning walls and ceiling in kitchen area, with a wood stove. Ended up using tsp, wit || There are not very many of this item packaged. Not sure if I read incorrectly but was trying to cover the ceiling like t || Only projects time on the ceiling and not on the opposite wall since you cannot move the projector beyond an angle in th || I mounted it on the ceiling by reversing the brackets and I installed a dedicated 20amp circuit for it. works great so f || VERY difficult to install and it did not advertise that you need to find studs in the ceiling to attach it to.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
509,Half Light,"Feedbacks about: ""light, half"", ""half, light"", ""half light, half"".","half, light",12,"Half of these lights arrived broken or so mis-assembled as to be unusable and of the usable ones half failed inside of s || Half of the lights stopped working a week after they were used. I replaced the fuse, and every single light to make sure || I was really excited about these lights, but only half of them work. The remote is hit or miss because it doesn't work 2 || The lights look good, but I had to SuperGlue over half of the dragon flies on one strand to keep them from falling off. || I really liked these lights at first but after not quite 2 months, half are not working. I would expect to at least get ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
915,Clipboard Plastic Nice,"Feedbacks about: ""nice clipboard, plastic"", ""cheap plastic, cool clipboard"", ""item, clipboard"".","clipboard, plastic, nice, cheap, cool, amazing",12,"Nice Clipboard because it is made of plastic and does not rattle while driving around. When you open the storage compart || I feel like should have gotten the $12 one. It feels like cheap plastic ..but it works Cool clipboards for elementary sc || Item is as described. The clipboards come in 3 colors, are durable and work as expected. No issues! They even have a lit || Amazing product. I just wish the clipboard could stick onto the case itself so the whole thing could hang up. Other than || I honestly have enjoyed this clipboard. Not necessarily for the information which is still useful, but the fact that it ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
918,Loop Chain Strand,"Feedbacks about: ""loop"", ""loop, chain"", ""strand loop, loop"".","loop, chain, strand, son, didn",12,"Would be great if it had all the loops || These were awesome! I wore them to workout the other day and they helped a lot! And the 2 loops really helped stay on so || Slim and loop on back is very useful || Loop for chain and chain is too small wanted to use a different chain but loop is so small,but the pendant is very nice  || One strand/loop was defective. The loop opened up where you feed it through the metal holder. Looked like many strands o",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
527,Sheds Shed Shedding,"Feedbacks about: ""sheds"", ""shed"", ""shedding"".","sheds, shed, shedding",12,a little difficult to install and sheds a bit but super cute and soft || Sheds everywhere and very cheap. Threw it away right when It was delivered || Sheds an is falling apart || Beautiful unit however it sheds || I dont like how it sheds. Very uncomfortable.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
545,Packet Package Brand,"Feedbacks about: ""package, packet"", ""product, packet"", ""packet"".","packet, package, brand, description, great, quality",12,"I only received 8 of the 10 packets. || Love the brand but I was missing 2 of the 17 packets.. || Received my package with 2 packets already open and spilled everywhere. Very disappointed. || My package came damaged, two packets were opened and spilled in the box. || I usually love this product, but when I received it, some of them were clumped together. It was as though they got wet s",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
